customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ExpectedTotal,LeakageDiff,TenureGroup,ChargeGroup,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes
7567-ECMCM,1,0,0,0,24,1,1,79.85,2001.0,0,1916.3999999999999,84.60000000000014,1-2 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6115-ZTBFQ,0,0,1,0,72,0,0,65.5,4919.7,0,4716.0,203.69999999999982,4-6 yr,High ($65-90),False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True
6353-BRMMA,0,0,1,1,54,1,1,104.1,5645.8,0,5621.4,24.400000000000546,4-6 yr,Premium ($90+),True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
6680-WKXRZ,0,0,0,0,3,1,0,74.4,215.8,1,223.20000000000002,7.400000000000006,0-1 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6231-WFGFH,1,0,1,1,4,1,1,20.5,77.6,0,82.0,4.400000000000006,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9904-EHEVJ,0,1,1,1,32,1,1,91.35,2896.55,0,2923.2,26.649999999999636,2-4 yr,Premium ($90+),True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7028-DVOIQ,1,1,0,0,35,1,1,99.05,3395.8,1,3466.75,70.94999999999982,2-4 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6169-PPETC,1,0,1,1,35,1,0,20.5,759.35,0,717.5,41.85000000000002,2-4 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4208-UFFGW,1,1,0,0,2,1,0,44.95,85.15,1,89.9,4.75,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8584-KMVXD,0,0,0,0,8,1,0,75.6,535.55,0,604.8,69.25,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8467-WYNSR,1,0,0,0,22,1,0,55.1,1253.15,0,1212.2,40.950000000000045,1-2 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0851-DFJKB,0,0,0,0,15,1,0,58.95,955.15,0,884.25,70.89999999999998,1-2 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
5382-SOYZL,1,0,0,0,22,1,1,95.1,2162.6,0,2092.2,70.40000000000009,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
9448-REEVD,1,0,1,0,1,1,0,44.7,44.7,1,44.7,0.0,0-1 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3261-CQXOL,0,0,1,1,71,1,0,25.45,1813.35,0,1806.95,6.399999999999864,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
8388-FYNPZ,1,0,0,0,4,1,0,56.75,245.15,0,227.0,18.150000000000006,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
4002-BQWPQ,1,0,0,0,25,1,0,81.75,2028.8,0,2043.75,14.950000000000045,2-4 yr,High ($65-90),False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
5651-YLPRD,0,0,1,1,32,1,1,86.1,2723.75,0,2755.2,31.449999999999818,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2826-DXLQO,1,1,1,0,7,0,0,29.8,220.45,0,208.6,11.849999999999994,0-1 yr,Low ($0-35),False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4378-BZYFP,1,0,0,0,17,1,1,20.5,365.8,0,348.5,17.30000000000001,1-2 yr,Low ($0-35),False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9489-UTFKA,1,1,1,0,8,1,0,60.9,551.95,0,487.2,64.75000000000006,0-1 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4849-PYRLQ,0,1,0,0,56,1,0,73.25,4054.2,0,4102.0,47.80000000000018,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
9117-SHLZX,1,0,0,0,1,1,1,45.7,45.7,1,45.7,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9889-TMAHG,1,1,0,0,8,1,0,100.3,832.35,1,802.4,29.950000000000045,0-1 yr,Premium ($90+),True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
4541-RMRLG,1,0,0,0,7,1,0,19.25,112.3,1,134.75,22.450000000000003,0-1 yr,Low ($0-35),False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7764-BDPEE,1,0,0,1,3,1,0,20.85,60.65,0,62.550000000000004,1.9000000000000057,0-1 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3429-IFLEM,0,0,0,0,71,1,0,77.35,5550.1,0,5491.849999999999,58.25000000000091,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
3158-MOERK,0,0,0,0,2,1,1,96.0,174.8,1,192.0,17.19999999999999,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
7294-TMAOP,0,0,0,0,1,1,0,90.55,90.55,1,90.55,0.0,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5002-GCQFH,1,0,1,0,49,1,1,93.85,4733.1,0,4598.65,134.45000000000073,4-6 yr,Premium ($90+),True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
0556-FJEGU,1,0,0,0,58,1,0,70.1,4048.95,0,4065.7999999999997,16.84999999999991,4-6 yr,High ($65-90),False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
8919-FYFQZ,1,1,1,0,44,0,1,30.35,1359.7,1,1335.4,24.299999999999955,2-4 yr,Low ($0-35),False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0604-THJFP,0,0,1,1,59,1,1,75.95,4542.35,0,4481.05,61.30000000000018,4-6 yr,High ($65-90),False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
2834-JRTUA,1,0,0,0,71,1,1,108.05,7532.15,1,7671.55,139.40000000000055,4-6 yr,Premium ($90+),True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
5875-YPQFJ,1,0,0,0,1,1,1,69.9,69.9,1,69.9,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5879-SESNB,0,0,0,0,11,1,0,75.25,888.65,0,827.75,60.89999999999998,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6646-QVXLR,1,1,1,0,62,1,1,103.75,6383.35,1,6432.5,49.149999999999636,4-6 yr,Premium ($90+),True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True
6461-PPAXN,0,0,1,1,35,1,1,54.95,1916.0,0,1923.25,7.25,2-4 yr,Mid ($35-65),False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3318-ISQFQ,0,0,0,0,20,1,1,19.5,413.0,0,390.0,23.0,1-2 yr,Low ($0-35),False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1106-HRLKZ,1,0,1,1,40,1,0,19.6,808.95,0,784.0,24.950000000000045,2-4 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2483-XSSMZ,0,0,0,0,39,1,1,47.85,1886.4,0,1866.15,20.25,2-4 yr,Mid ($35-65),False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8603-IJWDN,1,0,0,0,1,1,1,86.6,86.6,1,86.6,0.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
8165-ZJRNM,0,0,1,1,72,1,0,23.75,1679.25,0,1710.0,30.75,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
9369-XFEHK,0,1,1,0,33,1,1,80.6,2656.5,1,2659.7999999999997,3.299999999999727,2-4 yr,High ($65-90),True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2604-XVDAM,0,0,0,0,12,1,0,43.8,540.95,0,525.5999999999999,15.350000000000136,0-1 yr,Mid ($35-65),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3717-OFRTN,1,0,0,0,1,1,0,19.75,19.75,0,19.75,0.0,0-1 yr,Low ($0-35),False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
9046-JBFWA,1,0,0,1,27,1,0,19.15,537.35,0,517.05,20.300000000000068,2-4 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3280-NMUVX,1,0,1,1,34,1,0,19.6,678.8,0,666.4000000000001,12.399999999999864,2-4 yr,Low ($0-35),False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1206-EHBDD,0,0,1,0,56,1,0,80.3,4513.65,0,4496.8,16.849999999999454,4-6 yr,High ($65-90),True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
8361-LBRDI,0,0,0,0,58,1,0,24.35,1423.85,0,1412.3000000000002,11.549999999999727,4-6 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
4883-KCPZJ,0,0,1,1,22,1,0,25.25,555.4,0,555.5,0.10000000000002274,1-2 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
9108-EQPNQ,0,0,1,1,10,1,0,26.1,225.55,0,261.0,35.44999999999999,0-1 yr,Low ($0-35),False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
7277-KAMWT,1,0,0,0,13,1,0,20.0,268.45,0,260.0,8.449999999999989,1-2 yr,Low ($0-35),False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3842-IYKUE,0,0,0,0,35,1,0,85.3,2917.5,1,2985.5,68.0,2-4 yr,High ($65-90),True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
6641-XRPSU,0,0,0,0,34,1,1,70.0,2416.1,1,2380.0,36.09999999999991,2-4 yr,High ($65-90),True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1374-DMZUI,0,1,0,0,4,1,1,94.3,424.45,1,377.2,47.25,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2545-LXYVJ,1,0,1,0,72,1,0,20.7,1492.1,0,1490.3999999999999,1.7000000000000455,4-6 yr,Low ($0-35),False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
3234-VKACU,1,0,0,0,2,1,0,70.3,132.4,0,140.6,8.199999999999989,0-1 yr,High ($65-90),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
8357-EQXFO,0,0,0,0,7,1,1,95.35,660.9,1,667.4499999999999,6.5499999999999545,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1989-PRJHP,1,1,1,0,27,1,1,75.5,1893.95,1,2038.5,144.54999999999995,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8120-JDCAM,1,0,1,1,4,1,1,69.55,284.9,0,278.2,6.699999999999989,0-1 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8917-FAEMR,0,0,0,0,37,1,0,19.85,784.25,0,734.45,49.799999999999955,2-4 yr,Low ($0-35),False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
7047-YXDMZ,1,0,0,0,21,1,0,20.0,417.7,0,420.0,2.3000000000000114,1-2 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
2858-EIMXH,0,1,1,0,53,1,1,95.85,5016.25,0,5080.049999999999,63.79999999999927,4-6 yr,Premium ($90+),True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
9524-EGPJC,0,0,0,0,18,1,1,90.1,1612.75,1,1621.8,9.049999999999955,1-2 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
6993-OHLXR,0,0,0,0,2,1,0,68.95,119.75,1,137.9,18.150000000000006,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8818-XYFCQ,1,0,1,1,32,1,1,99.55,3204.65,1,3185.6,19.050000000000182,2-4 yr,Premium ($90+),True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
6419-ZTTLE,1,1,1,0,23,1,1,20.75,485.2,0,477.25,7.949999999999989,1-2 yr,Low ($0-35),False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
0929-HYQEW,1,0,0,0,3,1,1,50.15,160.85,0,150.45,10.400000000000006,0-1 yr,Mid ($35-65),False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6614-YOLAC,0,0,1,1,71,0,0,58.65,4145.25,0,4164.15,18.899999999999636,4-6 yr,Mid ($35-65),False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True
7426-RHZGU,1,0,0,0,9,1,1,95.9,827.45,0,863.1,35.64999999999998,0-1 yr,Premium ($90+),True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
4065-JJAVA,0,0,0,0,1,1,0,49.5,49.5,0,49.5,0.0,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4695-VADHF,1,0,1,1,18,1,0,57.45,990.85,1,1034.1000000000001,43.250000000000114,1-2 yr,Mid ($35-65),False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
3863-IUBJR,1,0,1,1,12,1,0,53.65,696.35,1,643.8,52.55000000000007,0-1 yr,Mid ($35-65),False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7649-SIJJF,1,0,1,0,71,1,1,80.1,5585.4,0,5687.099999999999,101.69999999999982,4-6 yr,High ($65-90),False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
9361-YNQWJ,0,0,0,0,64,1,1,24.4,1601.2,0,1561.6,39.600000000000136,4-6 yr,Low ($0-35),False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
3748-FVMZZ,1,0,0,0,4,0,1,40.05,162.45,0,160.2,2.25,0-1 yr,Mid ($35-65),False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
9391-TTOYH,0,0,0,0,23,1,1,19.5,470.2,0,448.5,21.69999999999999,1-2 yr,Low ($0-35),False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False
1452-XRSJV,0,0,1,1,39,1,0,51.05,2066.0,0,1990.9499999999998,75.05000000000018,2-4 yr,Mid ($35-65),False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3422-WJOYD,1,0,1,0,28,1,0,54.35,1426.45,0,1521.8,95.34999999999991,2-4 yr,Mid ($35-65),False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8242-SOQUO,0,1,0,0,5,1,1,84.7,392.5,0,423.5,31.0,0-1 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
7460-ITWWP,0,1,1,0,45,1,1,86.1,3861.45,0,3874.4999999999995,13.049999999999727,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7147-AYBAA,1,0,0,0,37,1,1,70.35,2552.9,0,2602.95,50.04999999999973,2-4 yr,High ($65-90),True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7868-TMWMZ,0,1,1,0,60,1,1,110.0,6668.35,0,6600.0,68.35000000000036,4-6 yr,Premium ($90+),True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True
4822-RVYBB,1,1,0,0,8,1,1,100.6,819.4,1,804.8,14.600000000000023,0-1 yr,Premium ($90+),True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
6732-FZUGP,0,0,0,0,47,1,0,94.9,4615.25,0,4460.3,154.94999999999982,2-4 yr,Premium ($90+),True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
8436-BJUMM,1,0,1,1,26,1,1,83.75,2070.6,1,2177.5,106.90000000000009,2-4 yr,High ($65-90),True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
